"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1826643057691050024","Thu Aug 22 21:17:04 +0000 2024","2","@kemgelapan Mereka kok bisa masih sempat2nya bikin konten2 POV &amp; bikin teori2 konspirasi. Padahal ini udah di level dimana: Ada pelanggaran = maka harusnya ada hukuman juga. Dharma Pongrekun yang suka beretorika soal konspirasi aja ternyata otaknya kosong.","1826730328784076892","","kemgelapan","in","","0","0","0","https://x.com/hendrowijonarko/status/1826730328784076892","156614803","hendrowijonarko"
"1826649575261667707","Thu Aug 22 15:57:43 +0000 2024","0","Declared gubernatorial candidates for Jakarta Indonesia: 1. Dharma Pongrekun https://t.co/WeJ1RgxWnv","1826649963813896237","https://pbs.twimg.com/media/GVmQdgjXgAEhFiw.jpg","SaveLibertyUS","in","USA","0","0","0","https://x.com/SaveLibertyUS/status/1826649963813896237","1519202490142572548","SaveLibertyUS"
"1826643030784573829","Thu Aug 22 15:30:10 +0000 2024","0","Dharma Pongrekun maju jadi calon independen Gubernur DKI Jakarta harus jadi! gua tau ini orang tahun 2019 waktu awal pandemi covid 19 sangat vokal bahas permainan elit lokal dan global dia adalah Purnawirawan Polisi Jenderal bintang 3 yang membongkar rencana rencana elit.","1826643030784573829","","","in","","0","0","0","https://x.com/egiseptia_/status/1826643030784573829","1071980649404280837","egiseptia_"
"1826146979090673697","Thu Aug 22 14:57:45 +0000 2024","0","@HendarSirah @GeiszChalifah Dharma Pongrekun","1826634873693765916","","HendarSirah","in","beh kidul","0","0","0","https://x.com/BadrovicA/status/1826634873693765916","1330179861361676288","BadrovicA"
"1826627225061654590","Thu Aug 22 14:48:08 +0000 2024","1","@BudiBukanIntel @roan_gylberth udah siap mengisi ketua bssn belio dan akan lebih bombastis dari jaman dharma pongrekun","1826632452456284190","","BudiBukanIntel","in","","0","1","0","https://x.com/mdrfhyt/status/1826632452456284190","231650754","mdrfhyt"
"1826627979306541422","Thu Aug 22 14:41:53 +0000 2024","0","Pilkada DKI Jakarta dgn 12 partai di KIM Plus menjagokan Ridwan Kamil. Pesaingnya? Dharma Pongrekun yg nyatut KTP warga biar bisa maju independen. Nama kedua jg disebut-sebut sebagai tokoh 'penggenap' bagi jagian KIM Plus.","1826630880523420059","","sendalkolah","in","Yogyakarta, Indonesia","0","1","0","https://x.com/sendalkolah/status/1826630880523420059","610927528","sendalkolah"
"1826605383190011926","Thu Aug 22 13:05:21 +0000 2024","0","Berhenti dulu. Ada keributan lain 5) Di luar keributan partai ada calon independen: Dharma Pongrekun - Kun Wardana. Mereka juga problematik: a) Ngumpulin KTP-nya pakai data curian bahkan sampai ada anaknya Anies diklaim dukung mereka ","1826606584774148582","","moonieruu","in","","0","0","0","https://x.com/moonieruu/status/1826606584774148582","968377920283664384","moonieruu"
"1826529134811775390","Thu Aug 22 09:04:07 +0000 2024","0","@mantrantara @takseerock @Gopikrish2898AD @kumparan Emang mau milih dharma pongrekun?","1826545877286302009","","mantrantara","in","Indonesia","0","1","0","https://x.com/Gonolaletto/status/1826545877286302009","1023103243864297472","Gonolaletto"
"1826540637560471685","Thu Aug 22 08:43:18 +0000 2024","3","Gasabar nungguin dharma pongrekun dateng ke senayan terus orasi kita lawaaaaan .. keluarga rockefeller!!!! ","1826540637560471685","","","in","","0","0","0","https://x.com/Ajprtma1/status/1826540637560471685","1246968401001504768","Ajprtma1"
"1826535175096074616","Thu Aug 22 08:21:35 +0000 2024","0","lebih ke yang penting kaesang ga maju sihh kalau Jakarta mah All in Dharma Pongrekun sesuai arahan @kemgelapan","1826535175096074616","","","in","","0","0","0","https://x.com/zeninaja/status/1826535175096074616","1744071136256872448","zeninaja"
"1826520462912094686","Thu Aug 22 07:23:08 +0000 2024","0","Bagaimana jika kenyataannya kita semua gila dan orang satu-satunya yang waras di Indonesia hanya Dharma Pongrekun?","1826520462912094686","","","in","","0","0","0","https://x.com/alpinnn/status/1826520462912094686","217731563","alpinnn"
"1826490597714395262","Thu Aug 22 05:24:27 +0000 2024","0","Dharma pongrekun pernah mampir ke rumah mak gua anjir waktu muda . Bener bener terkejudd.","1826490597714395262","","","in","","0","0","0","https://x.com/palabapakkaww/status/1826490597714395262","1190984083515404288","palabapakkaww"
"1826420320661897536","Thu Aug 22 02:04:16 +0000 2024","0","@Adriandhy All in Pak Dharma Pongrekun...","1826440220746940815","","Adriandhy","in","","0","0","0","https://x.com/zeninaja/status/1826440220746940815","1744071136256872448","zeninaja"
"1825801019017793949","Thu Aug 22 01:25:13 +0000 2024","0","@sutanmangara Dharma pongrekun","1826430391877603540","","sutanmangara","in","Jalankaki","0","0","0","https://x.com/aredsheremind/status/1826430391877603540","1363826801718435840","aredsheremind"
"1826423071793647813","Thu Aug 22 00:59:20 +0000 2024","0","*** Berhenti dulu. Ada keributan lain 5) Di luar keributan partai ada calon independen: Dharma Pongrekun - Kun Wardana. Mereka juga problematik: a) Ngumpulin KTP-nya pakai data curian bahkan sampai ada anaknya Anies diklaim dukung mereka b) Warga prottes pencurian data.","1826423877037355348","","Buya_Pree_","in","Bumi Allah","0","1","0","https://x.com/Buya_Pree_/status/1826423877037355348","1710523287443574784","Buya_Pree_"
"1826402043256516914","Wed Aug 21 23:32:34 +0000 2024","6","Lolosnya Dharma Pongrekun sebagai cagub bukanlah settingan melainkan melalui proses perjuangan yang panjang https://t.co/zNAlAbBf2A","1826402043256516914","https://pbs.twimg.com/ext_tw_video_thumb/1826401925497323522/pu/img/7FTjHgwL_t82poT2.jpg","","in","","0","0","1","https://x.com/Dadan_WFauzie/status/1826402043256516914","1436104796226809861","Dadan_WFauzie"
"1826068412751302667","Wed Aug 21 01:26:50 +0000 2024","0","Dharma Pongrekun for DKI 1 2024","1826068412751302667","","","in","","0","0","0","https://x.com/luciahandz/status/1826068412751302667","40781794","luciahandz"
"1826053753994359091","Wed Aug 21 00:28:36 +0000 2024","2","Ga sabar nunggu program razia globe dari dharma pongrekun","1826053753994359091","","","in","","0","0","0","https://x.com/Ajprtma1/status/1826053753994359091","1246968401001504768","Ajprtma1"
"1826039382505304192","Tue Aug 20 23:31:29 +0000 2024","11","Realita Sosial Saat Dharma Pongrekun Sendirian Menghadapi Gerombolan Partai Politik Caci Maki Hingga Fitnah Terhadapnya Akan Terus Muncul Yang Pasti Bersama Kekuatan Tuhan Dia Akan Menghadapi Itu Semua Demi Melindungi Rakyat Khususnya di Jakarta. https://t.co/FrFMIc3HYh","1826039382505304192","https://pbs.twimg.com/media/GVdlJD8aMAMY94I.jpg","","in","","1","1","8","https://x.com/Migran_TV_7777/status/1826039382505304192","1504116674781331457","Migran_TV_7777"
"1826038063929372878","Tue Aug 20 23:26:15 +0000 2024","0","list keributan timeline hari ini: - Pilkada - Putusan MK - Zize - Catut KTP Dharma Pongrekun - PKS jilat pantat Rezim - Semua jadi KIM+ - Pendaftaran CPNS - Jessica wongso","1826038063929372878","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/howbirdfly/status/1826038063929372878","1070327779542020098","howbirdfly"
"1825772611055542492","Tue Aug 20 23:20:17 +0000 2024","0","@GuciMarbawi @PartaiSocmed Fix RK menang nih? Lu ga akan milih dharma pongrekun kan? Dia kapir jg","1826036563568165106","","GuciMarbawi","in","","0","0","0","https://x.com/chameleon_x3/status/1826036563568165106","1820689947910926336","chameleon_x3"
"1826025674097963086","Tue Aug 20 22:37:01 +0000 2024","73","Biarkan para buzzer pelihara elit politik berbicara sesukanya namun yang pasti perjuangan untuk mengembalikan Kedaulatan Rakyat Harus di Gelorakan Terus Menerus Kali Ini Malah Bang Rocky Gerung Yang Terang - Terangan Mendukung Sahabatnya Komjen Dharma Pongrekun Pada Pilkada https://t.co/aZqNEUMT4w","1826025674097963086","https://pbs.twimg.com/ext_tw_video_thumb/1826025518753525760/pu/img/5WLURmdjy0mhR-1F.jpg","","in","Indonesia","3","18","16","https://x.com/Nicho_Silalahi/status/1826025674097963086","75519742","Nicho_Silalahi"
"1825922760327180556","Tue Aug 20 22:28:19 +0000 2024","1","@terduduki @SacredUse Padahal punya 9 kursi di DPRD Tangsel melebihi kursi PDIP dan Gerindra","1826023483534618919","","terduduki","in","chinese occupation of batavia","0","0","0","https://x.com/XitlerinChina/status/1826023483534618919","1815561499290767360","XitlerinChina"
"1825966825651503254","Tue Aug 20 18:43:10 +0000 2024","0","Mentang2 oknumnya Polisi Minta Korban Pencatutan NIK untuk Dharma Pongrekun-Kun Wardana Lapor ke Bawaslu kan pencatutan begal Ktp NIK tindak pidana online.UU ITE kena oke deh kl begitu saat dharma pongrekun kampanye teriakin begal maling biar rasain🇮🇩 https://t.co/X4TbbhbG4P https://t.co/simTU4KZpz","1825966825651503254","https://pbs.twimg.com/ext_tw_video_thumb/1825966675604467712/pu/img/NkNQr9h9Oq1cOWMI.jpg","","in","Indonesia","0","0","0","https://x.com/anonimman137997/status/1825966825651503254","1704116159665389568","anonimman137997"
"1825958960836522026","Tue Aug 20 18:11:55 +0000 2024","4","Seru kalo PDI-P di Pilkada Jakarta dukung Dharma Pongrekun. Karna ada DP di P D I- P . ","1825958960836522026","","","in","Indonesia","0","0","2","https://x.com/vctrkmng/status/1825958960836522026","120835525","vctrkmng"
"1825692286614925605","Tue Aug 20 17:30:01 +0000 2024","6","@DokterTifa Mau nyari komen nyinyir konspirasi an kok belum nemu yaa Dharma Pongrekun banyak membahas soal ini. Boneka sebenarnya ya yang dideklarasi koalisi gemoy. Pemalsuan dukungan tapi tetap diloloskan kan aneh. Saking takutnya lawan kotak kosong ","1825948417560031628","","DokterTifa","in","","0","0","0","https://x.com/MazGondhez/status/1825948417560031628","1599338481125560321","MazGondhez"
"1825918327820267922","Tue Aug 20 17:21:28 +0000 2024","0","@jerryarvino cagub dki kementerian kegelapan dharma pongrekun dll lah","1825946265114603815","","jerryarvino","in","","0","0","0","https://x.com/13daysshogun/status/1825946265114603815","1360106704520679424","13daysshogun"
"1825934514239189358","Tue Aug 20 16:34:47 +0000 2024","3","Komisi Pemilihan Umum (KPU) Provinsi Jakarta mengumumkan bahwa Dharma Pongrekun dan Kun Wardana berhasil lolos sebagai bakal calon gubernur dan wakil gubernur dalam Pilkada Jakarta 2024. #OneNewsUpdatetvOne #tvOne #CariBeritaditvOne #DharmaKun #KPU #Cagub #Wacagub #ONU03 https://t.co/i6KZQcr7fX","1825934514239189358","https://pbs.twimg.com/ext_tw_video_thumb/1825934247649300480/pu/img/_RSA-e66XHxBKPkY.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1825934514239189358","55507370","tvOneNews"
"1825917803620347986","Tue Aug 20 16:07:00 +0000 2024","0","@Aryprasetyo85 @JhonSitorus_18 @PKSejahtera @OposisiCerdas @Hilmi28 @Piyusaja2 @tempodotco @kumparan @syaikhu_ahmad @CNNIndonesia @NenkMonica @tittydeejay @Mdy_Asmara1701 @geloraco @VIVAcoid KESIMPULAN /2 Kecurigaan juga muncul bahwa Dharma Pongrekun diloloskan untuk memeriahkan kontestasi. Perbincangan meningkat setelah MK mengubah ambang batas pencalonan kepala daerah. https://t.co/qxYPLORc97","1825927522904846643","https://pbs.twimg.com/media/GVb_Z4qaMAQbDwA.jpg","DroneEmpritOffc","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/DroneEmpritOffc/status/1825927522904846643","1795626371735293952","DroneEmpritOffc"
"1825917803620347986","Tue Aug 20 15:40:10 +0000 2024","0","Perbincangan soal RK di Pilgub DKI mulai ramai sejak 16 Agustus dengan kecurigaan Dharma Pongrekun adalah bagian dari skenario memuluskan RK. Pada 17-18 Agustus diskusi tentang skenario menjegal Anies juga mencuat seiring isu pencatutan KTP oleh pasangan Dharma-Kun. https://t.co/OPB3TTFQuA","1825920771904123065","https://pbs.twimg.com/media/GVb5Q_VaMAIxs-s.jpg","DroneEmpritOffc","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/DroneEmpritOffc/status/1825920771904123065","1795626371735293952","DroneEmpritOffc"
"1825917350098645125","Tue Aug 20 15:26:34 +0000 2024","6","fix ini zize pengalihan isu dari MK sama dharma pongrekun cok anjgg","1825917350098645125","","","in","","0","4","0","https://x.com/masfekk/status/1825917350098645125","1195340047903424512","masfekk"
"1825676208773935461","Tue Aug 20 12:13:46 +0000 2024","0","@M_Heri84 @pureblood_4ever @aniesbaswedan @dharmapongrekun Dia orang boneka juga","1825868828901048434","","M_Heri84","in","United States","0","0","0","https://x.com/KangGembok46/status/1825868828901048434","1068758077","KangGembok46"
"1825866271298302314","Tue Aug 20 12:03:36 +0000 2024","2","Soal Dugaan Pencatutan KTP Dukung Dharma Pongrekun Polisi Minta Warga Lapor ke Bawaslu https://t.co/6D5SzPQ7fJ #TempoMetro","1825866271298302314","","","in","Indonesia","0","0","0","https://x.com/tempodotco/status/1825866271298302314","18129942","tempodotco"
"1825859223412158841","Tue Aug 20 11:35:36 +0000 2024","30","Dharma Pongrekun Mengaku Tak Punya Persiapan Khusus Hadapi Ridwan Kamil-Suswono di Pilkada Jakarta https://t.co/VfO4XgVb2y","1825859223412158841","","","in","Indonesia","6","72","3","https://x.com/KompasTV/status/1825859223412158841","71436318","KompasTV"
"1825820857186586719","Tue Aug 20 11:00:17 +0000 2024","1","@AndrewsTjan Lu pikir dharma pongrekun disiapin jadi boneka buat ngehindarin lawan kotak kosong karena apa? ya karena faktor agama juga jd RK bisa lebih pede buat menang susah kalo udah urusannya sama agama di Indonesia","1825850337384706203","","reognain","in","","0","0","0","https://x.com/reognain/status/1825850337384706203","1638652483177439233","reognain"
"1825849303937823006","Tue Aug 20 10:56:11 +0000 2024","1","Saksikan Special Program #PanggungDemokrasi di Channel Youtube Metrotvnews Nonton #PanggungDemokrasi Kotak Kosong Batal Calon Independen Terganjal selengkapnya di : https://t.co/krQaW9yKnV #DharmaPongrekun #KunWardana #RidwanKamil #Pilkada2024 #Panggungdemokrasi #MetroTV https://t.co/RSmqIahQww","1825849306446012547","https://pbs.twimg.com/ext_tw_video_thumb/1825849168637865985/pu/img/Jj_iKDwD4eS3Yxjz.jpg","Metro_TV","in","","0","0","0","https://x.com/Metro_TV/status/1825849306446012547","57261519","Metro_TV"
"1825849303937823006","Tue Aug 20 10:56:11 +0000 2024","2","Nama Suswono dapat menghilangkan nama Kaesang. Mengapa demikian? Saksikan Special Program #PanggungDemokrasi di Channel Youtube Metrotvnews Nonton #PanggungDemokrasi Kotak Kosong Batal Calon Independen Terganjal selengkapnya di : https://t.co/krQaW9yKnV #DharmaPongrekun https://t.co/Bfhzs9sqjk","1825849303937823006","https://pbs.twimg.com/media/GVa4MG_aMAEZqiA.png","","in","","0","1","0","https://x.com/Metro_TV/status/1825849303937823006","57261519","Metro_TV"
"1825849292982202745","Tue Aug 20 10:56:09 +0000 2024","1","Saksikan Special Program #PanggungDemokrasi di Channel Youtube Metrotvnews Nonton #PanggungDemokrasi Kotak Kosong Batal Calon Independen Terganjal selengkapnya di : https://t.co/krQaW9yKnV #DharmaPongrekun #KunWardana #RidwanKamil #Pilkada2024 #Panggungdemokrasi #MetroTV https://t.co/nDwH6PuaiG","1825849295586865487","https://pbs.twimg.com/ext_tw_video_thumb/1825849025637294080/pu/img/z0PppcC5tS39qKmD.jpg","Metro_TV","in","","0","1","0","https://x.com/Metro_TV/status/1825849295586865487","57261519","Metro_TV"
"1825849277211607137","Tue Aug 20 10:56:05 +0000 2024","1","Saksikan Special Program #PanggungDemokrasi di Channel Youtube Metrotvnews Nonton #PanggungDemokrasi Kotak Kosong Batal Calon Independen Terganjal selengkapnya di : https://t.co/krQaW9yKnV #DharmaPongrekun #KunWardana #RidwanKamil #Pilkada2024 #Panggungdemokrasi #MetroTV https://t.co/pgiSOKLtPq","1825849279803699628","https://pbs.twimg.com/ext_tw_video_thumb/1825848938991427584/pu/img/YOjwKnYwelNVcLjN.jpg","Metro_TV","in","","0","0","0","https://x.com/Metro_TV/status/1825849279803699628","57261519","Metro_TV"
"1825843757130113331","Tue Aug 20 10:51:28 +0000 2024","0","@ceritaflorus @volleyballidn Messi dan mbappe gabung Persib untuk kompetisi ACL","1825848118694523224","","ceritaflorus","in","chinese occupation of batavia","0","0","0","https://x.com/XitlerinChina/status/1825848118694523224","1815561499290767360","XitlerinChina"
"1825847648089420134","Tue Aug 20 10:49:36 +0000 2024","0","Tanggapi Isu 'Calon Boneka' Lawan RK-Suswono di Pilkada Jakarta 2024 Ini Kata Dharma Pongrekun https://t.co/IfzMCOy3An","1825847648089420134","","","in","","0","0","0","https://x.com/bicaranetwork/status/1825847648089420134","1388237336924737537","bicaranetwork"
"1825845449758212248","Tue Aug 20 10:40:52 +0000 2024","0","KPU Jakarta mengonfirmasi pasangan Dharma Pongrekun dan Kun Wardana memenuhi syarat sebagai calon gubernur dan wakil gubernur independen dalam Pilkada 2024 meski ada keluhan identitas warga dicatut. https://t.co/WKk372Nymf https://t.co/ycdnt5EWJG","1825845449758212248","https://pbs.twimg.com/media/GVa0vBFaMAYr5Lr.jpg","","in","Pejaten, Jakarta Selatan","0","0","0","https://x.com/DiskursusNet/status/1825845449758212248","1431093872835235843","DiskursusNet"
"1825845028700434814","Tue Aug 20 10:39:12 +0000 2024","421","Mahfud MD: Dharma Pongrekun Harusnya Dicoret dari Calon Gubernur Jakarta #newsupdate #update #news #text https://t.co/W0sEXS9uj8","1825845028700434814","","","in","","2","2","127","https://x.com/kumparan/status/1825845028700434814","759692754985242625","kumparan"
"1825835625074893067","Tue Aug 20 10:01:50 +0000 2024","0","SAATnya Masyarakat seluruh Indonesia berSATU dan LAWAN️️️secara Konstitusional @dharmapongrekun @dpbicarafakta https://t.co/iWJoGUBLOl","1825835625074893067","","","in","","0","0","0","https://x.com/Adv_ERAT/status/1825835625074893067","609620003","Adv_ERAT"
"1825834001220927878","Tue Aug 20 09:55:22 +0000 2024","0","Dharma Pongrekun udah ngeklaim mendapatkan ratusan ribu dukungan lewat KTP. Nanti kalo pas perhitungan beneran suaranya gak nyampai dari yg di klaim awal. Apa gak malu? Wkwkwk.","1825834001220927878","","","in","Nusantara","0","0","0","https://x.com/ajinomongapain/status/1825834001220927878","1652249023","ajinomongapain"
"1825831415633817779","Tue Aug 20 09:45:06 +0000 2024","9","Kasus Pencatutan KTP untuk Pencalonan Dharma Pongrekun Dihentikan Kuasa Hukum Pelapor Ungkap Kejanggalan https://t.co/9bcWStZJl8 #TempoMetro","1825831415633817779","","","in","Indonesia","0","1","8","https://x.com/tempodotco/status/1825831415633817779","18129942","tempodotco"
"1825802626090545625","Tue Aug 20 09:44:59 +0000 2024","0","@revolutia Lagipula Anies orang Kuningan dan dia menang di sana pas di pilpres kemarin.","1825831385195753739","","revolutia","in","chinese occupation of batavia","0","0","0","https://x.com/XitlerinChina/status/1825831385195753739","1815561499290767360","XitlerinChina"
"1825700238138683583","Tue Aug 20 09:19:02 +0000 2024","1","@RaharjoKoerdis1 @Mdy_Asmara1701 @dharmapongrekun Serius tanya. Memang masih adakah rasa malu dlm politik di negeri ini?","1825824854786060485","","RaharjoKoerdis1","in","Banten, Indonesia","0","1","0","https://x.com/RYANKENCANA/status/1825824854786060485","243567232","RYANKENCANA"
"1825820423575187943","Tue Aug 20 09:01:25 +0000 2024","0","Bagaimana menurut kalian ridwan kamil-suswono vs dharma-kun di pilkada jakarta? komen di bawah ya. #surveikedaikopi #infografis #ridwankamil #suswono #dharmapongrekun #dharma-kun https://t.co/7Gwg42683W","1825820423575187943","https://pbs.twimg.com/media/GVad_6zaMAIuXhj.jpg","","in","Tebet, Jakarta Selatan","0","1","0","https://x.com/kedaikopisurvei/status/1825820423575187943","1248221892999147521","kedaikopisurvei"
"1825820393845981526","Tue Aug 20 09:01:18 +0000 2024","0","Ratusan warga Jakarta melaporkan pencatutan data pribadi mereka untuk mendukung pasangan independen Dharma-Kun di Pilkada Jakarta. Update berita menarik lainnya hanya di https://t.co/tsLvHnkb3W #jakarta #aniesbaswedan #dharmapongrekun #gubernurjakarta #dkijakarta #ktpjakarta https://t.co/xffZ1kPfxi","1825820393845981526","https://pbs.twimg.com/media/GVad8djboAAVvqH.jpg","","in","","0","0","0","https://x.com/mikulnews_/status/1825820393845981526","1370244098834141188","mikulnews_"
"1825820383892906193","Tue Aug 20 09:01:16 +0000 2024","0","Ratusan warga melaporkan data pribadinya dicatut untuk mendukung pasangan independen Dharma-Kun dalam Pilkada Jakarta. Kunjungi https://t.co/TvoEkfBa7K untuk informasi menarik lainnya! #jakarta #aniesbaswedan #dharmapongrekun #kunwardana #gubernurjakarta #dkijakarta #ktpjakarta https://t.co/ZTuSrfdVtL","1825820383892906193","https://pbs.twimg.com/media/GVad76PaMAALYYm.jpg","","in","Indonesia","0","0","0","https://x.com/MediaLontar/status/1825820383892906193","1347059836718968832","MediaLontar"
"1825820377207157087","Tue Aug 20 09:01:14 +0000 2024","0","Ratusan warga Jakarta melaporkan pencatutan data pribadi mereka untuk mendukung pasangan independen Dharma Pongrekun dan Kun Wardana dalam Pilkada Jakarta. selengkapnya hanya di https://t.co/w4CVGWsmU6 #jakarta #aniesbaswedan #kunwardana #gubernurjakarta #dkijakarta #ktpjakarta https://t.co/ahHf5XtFMK","1825820377207157087","https://pbs.twimg.com/media/GVad7gaasAArg_4.jpg","","in","","0","0","0","https://x.com/_netizenwatch/status/1825820377207157087","1420731935664402443","_netizenwatch"
"1825818528638800172","Tue Aug 20 08:53:53 +0000 2024","3","KPUD Jakarta resmi menetapkan pasangan calon independen #DharmaPongrekun dan #KunWardana memenuhi syarat sebagai calon independen gubernur dan wakil gubernur Jakarta. Dharma mengaku bersyukur karena dirinya dan wakil Kun Wardana kini resmi dapat melenggang di #pilkadaJakarta. https://t.co/1UyyCH5hPO","1825818528638800172","https://pbs.twimg.com/media/GVab6Gqa0AA-8mi.jpg","","in","","2","2","0","https://x.com/Metro_TV/status/1825818528638800172","57261519","Metro_TV"
"1825813791549858260","Tue Aug 20 08:35:04 +0000 2024","0","Komisi Pemilihan Umum (KPU) Jakarta meloloskan Dharma Pongrekun dan Kun Wardana sebagai calon independen karena tetap memenuhi syarat dukungan meski adanya aduan pencatutan Nomor Induk Kependudukan (NIK) warga. https://t.co/L95KQZ7UrH &lt; #KPU #PilkadaJakarta #NIK","1825813791549858260","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1825813791549858260","23343960","kompascom"
"1825812669175312614","Tue Aug 20 08:30:36 +0000 2024","0","tante gue antivaks penggemar teori konspirasi dan dia fans beratnya dharma pongrekun help https://t.co/bVXaUmjpzv","1825812669175312614","https://pbs.twimg.com/media/GVaW8nnacAAbroU.jpg","","in","","0","1","0","https://x.com/gabygianova/status/1825812669175312614","254010380","gabygianova"
"1825808967773336070","Tue Aug 20 08:15:54 +0000 2024","0","Jadi Calon Independen Pilgub Jakarta 2024 Berikut Harta Kekayaan Dharma Pongrekun https://t.co/LjwiBnSSd6","1825808967773336070","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/MediaNawacita/status/1825808967773336070","1297798716133236736","MediaNawacita"
"1825771683741053230","Tue Aug 20 08:15:18 +0000 2024","0","@ninisdoingthin @rezasnegara Udh ada Dharma Pongrekun","1825808819018150350","","ninisdoingthin","in","","0","0","0","https://x.com/nonsingular_f/status/1825808819018150350","1487852192141025281","nonsingular_f"
"1825805946075099363","Tue Aug 20 08:03:54 +0000 2024","0","KPU Jakarta menetapkan pasangan dari jalur independen Dharma Pongrekun dan Kun Wardana lolos sebagai bakal calon gubernur dan wakil gubernur dalam Pilkada Jakarta 2024. Keputusan pencalonan Dharma-Kun diambil melalui rapat pleno yang berlangsung hampir delapan jam mulai pukul https://t.co/9DJT36p5ad","1825805946075099363","https://pbs.twimg.com/ext_tw_video_thumb/1825805062914121728/pu/img/3HSLsNB-fCI0Aj0U.jpg","","in","","1","3","0","https://x.com/RadioElshinta/status/1825805946075099363","121640063","RadioElshinta"
"1825801019017793949","Tue Aug 20 07:59:36 +0000 2024","21","@sutanmangara Dharma Pongrekun dong kalau ada independen kenapa harus partai","1825804866943594893","","sutanmangara","in","","0","16","0","https://x.com/pureblood_4ever/status/1825804866943594893","1518715635618152449","pureblood_4ever"
"1825803836344381564","Tue Aug 20 07:55:31 +0000 2024","0","Kasus Pencatutan KTP Dukung Dharma Pongrekun Dihentikan Pelapor Disarankan ke Bawaslu https://t.co/7FVwRGXVmF #DharmaPongrekun #PencatutanKTP #BawasluDKI #PilgubJakarta2024 #PilkadaJakarta2024 #PoldaMetroJaya","1825803836344381564","","","in","","0","0","0","https://x.com/In_drael/status/1825803836344381564","1095244482205802496","In_drael"
"1825802712799150339","Tue Aug 20 07:51:03 +0000 2024","0","Berita Pilgub Jakarta 2024: Dharma Pongrekun dan Kun Wardana Sah Sebagai Pasangan Calon Perseorangan https://t.co/FRPJBHLM8G #PilgubJakarta2024 #PilkadaJakarta2024 #PilkadaDKJ #Pilkada2024AmanDamai #Pilkada2024kondusif #Pilkada2024Damai #PilkadaSerentak","1825802712799150339","","","in","Kuningan, Jawa Barat","0","0","0","https://x.com/PR_Kuningan/status/1825802712799150339","1337831150287384576","PR_Kuningan"
"1825801215265092025","Tue Aug 20 07:45:06 +0000 2024","0","Dharma Pongrekun Calon Independen Jakarta yang Kontroversial https://t.co/U5WenA1pFs #TempoGrafis","1825801215265092025","","","in","Indonesia","0","1","0","https://x.com/tempodotco/status/1825801215265092025","18129942","tempodotco"
"1825780489275453599","Tue Aug 20 07:26:07 +0000 2024","0","@ernestprakasa wkwkwk kolab terkonyol dulu perang di pilkada DKI sampe salah satu masuk jeruji besi tbtb skrg bersatu yg satu krn gk ada yg ngusung yg satu lagi nggk bisa tarung krn cm bs jd cawagub. tp jujur pengen liat pas debat nnti sm pak dharma pongrekun king of conspiracy wkwkwk","1825796440905625666","","ernestprakasa","in","Nusantara","0","0","0","https://x.com/BinderClips155/status/1825796440905625666","1703964276829130752","BinderClips155"
"1825795942702002466","Tue Aug 20 07:24:09 +0000 2024","0","Dharma Pongrekun Masih Pikir-Pikir Buka Komunikasi dengan PDIP: Kami Belum Terbiasa Lobi-Lobi Politik https://t.co/1tCBbFildj #KLYNews","1825795942702002466","","","in","Jakarta","0","2","0","https://x.com/liputan6dotcom/status/1825795942702002466","47596019","liputan6dotcom"
"1825795727064445085","Tue Aug 20 07:23:17 +0000 2024","2","Astaga baru tau kalo Dharma Pongrekun itu Jendral bintang tiga polisi... ","1825795727064445085","","","in","Remagen, Deutschland","1","13","2","https://x.com/rasjawa/status/1825795727064445085","10024342","rasjawa"
"1825700238138683583","Tue Aug 20 07:21:37 +0000 2024","4","@Mdy_Asmara1701 @dharmapongrekun lolos dengan berkat mencuri data masyarakat Jakarta.. apa tidak malu dengan jenderalnya..??! https://t.co/eErnyG56XS","1825795307101397423","https://pbs.twimg.com/ext_tw_video_thumb/1825795215497764864/pu/img/OxbDNgIxbbPdSGVE.jpg","Mdy_Asmara1701","in","Jakarta Utara, DKI Jakarta","0","1","3","https://x.com/RaharjoKoerdis1/status/1825795307101397423","1356909344831332353","RaharjoKoerdis1"
"1825794962593632365","Tue Aug 20 07:20:15 +0000 2024","0","Polisi Sarankan Pelapor Pencatutan KTP Sebaiknya Melapor ke Bawaslu @TMCPoldaMetro https://t.co/Hb4Ux7Dy3L #polisi #poldametrojaya #dharmapongrekun #pencatutanktp #pilkadajakarta https://t.co/m4sj0OU3Av","1825794962593632365","https://pbs.twimg.com/media/GVaGl11aMAMfonS.jpg","","in","","0","0","0","https://x.com/sinpotv/status/1825794962593632365","1012174601055449088","sinpotv"
